ID,Date,Source,Site_ID,POC,Daily Max 8-hour PM2.5_PM10_Ozone Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
3987,3/3/2023,AQS,420730015,1,0.038,ppm,35,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3988,3/4/2023,AQS,420730015,1,0.045,ppm,42,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3989,3/5/2023,AQS,420730015,1,0.048,ppm,44,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3990,3/6/2023,AQS,420730015,1,0.044,ppm,41,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3991,3/7/2023,AQS,420730015,1,0.046,ppm,43,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3992,3/8/2023,AQS,420730015,1,0.045,ppm,42,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3993,3/9/2023,AQS,420730015,1,0.043,ppm,40,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3994,3/10/2023,AQS,420730015,1,0.04,ppm,37,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3995,3/11/2023,AQS,420730015,1,0.041,ppm,38,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3996,3/12/2023,AQS,420730015,1,0.036,ppm,33,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3997,3/13/2023,AQS,420730015,1,0.038,ppm,35,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3998,3/14/2023,AQS,420730015,1,0.042,ppm,39,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
3999,3/15/2023,AQS,420730015,1,0.047,ppm,44,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4000,3/16/2023,AQS,420730015,1,0.048,ppm,44,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4001,3/17/2023,AQS,420730015,1,0.041,ppm,38,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4002,3/18/2023,AQS,420730015,1,0.043,ppm,40,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4003,3/19/2023,AQS,420730015,1,0.042,ppm,39,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4004,3/20/2023,AQS,420730015,1,0.044,ppm,41,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4005,3/21/2023,AQS,420730015,1,0.049,ppm,45,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4006,3/22/2023,AQS,420730015,1,0.046,ppm,43,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4007,3/23/2023,AQS,420730015,1,0.039,ppm,36,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4008,3/24/2023,AQS,420730015,1,0.041,ppm,38,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4009,3/25/2023,AQS,420730015,1,0.053,ppm,49,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4010,3/26/2023,AQS,420730015,1,0.054,ppm,50,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4011,3/27/2023,AQS,420730015,1,0.046,ppm,43,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4012,3/28/2023,AQS,420730015,1,0.052,ppm,48,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4013,3/29/2023,AirNow,420730015,1,0.05,ppm,46,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4014,3/30/2023,AirNow,420730015,1,0.049,ppm,45,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4015,3/31/2023,AirNow,420730015,1,0.047,ppm,44,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4016,4/1/2023,AirNow,420730015,1,0.048,ppm,44,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4017,4/2/2023,AirNow,420730015,1,0.051,ppm,47,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4018,4/3/2023,AirNow,420730015,1,0.044,ppm,41,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4019,4/4/2023,AirNow,420730015,1,0.048,ppm,44,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4020,4/6/2023,AirNow,420730015,1,0.041,ppm,38,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4021,4/7/2023,AirNow,420730015,1,0.05,ppm,46,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4022,4/8/2023,AirNow,420730015,1,0.051,ppm,47,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4023,4/9/2023,AirNow,420730015,1,0.057,ppm,58,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4024,4/10/2023,AirNow,420730015,1,0.06,ppm,67,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4025,4/11/2023,AirNow,420730015,1,0.067,ppm,90,New Castle,24,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4026,4/14/2023,AirNow,420730015,1,0.066,ppm,87,New Castle,18,75,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4027,4/15/2023,AQS,420730015,1,0.051,ppm,47,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4028,4/16/2023,AQS,420730015,1,0.049,ppm,45,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4029,4/17/2023,AQS,420730015,1,0.032,ppm,30,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4030,4/18/2023,AQS,420730015,1,0.039,ppm,36,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4031,4/19/2023,AQS,420730015,1,0.054,ppm,50,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4032,4/20/2023,AQS,420730015,1,0.058,ppm,61,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4033,4/21/2023,AQS,420730015,1,0.057,ppm,58,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4034,4/22/2023,AQS,420730015,1,0.041,ppm,38,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4035,4/23/2023,AQS,420730015,1,0.035,ppm,32,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4036,4/24/2023,AQS,420730015,1,0.032,ppm,30,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4037,4/25/2023,AQS,420730015,1,0.045,ppm,42,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
4038,4/26/2023,AQS,420730015,1,0.048,ppm,44,New Castle,17,100,44201,Ozone,35260,"New Castle, PA",42,Pennsylvania,73,Lawrence,40.99584839,-80.34644186
